"","x"
"752",0.411311475409836
"753",0.335
"754",0.335
"755",0.335
"756",0.411
"757",0.377222222222222
"758",0.377222222222222
"759",0.405933333333333
"760",0.405933333333333
"761",0.405411764705882
"762",0.405411764705882
"763",0.408888888888889
"764",0.408888888888889
"765",0.418125
"766",0.418125
"767",0.415177304964539
"768",0.415177304964539
"769",0.335
"770",0.335
"771",0.5212
"772",0.49493670886076
"773",0.44
"774",0.44
"775",0.432657342657343
"776",0.470785340314136
"777",0.470785340314136
"778",0.470785340314136
"779",0.480975609756098
"780",0.480975609756098
"781",0.494806201550388
"782",0.494806201550388
"783",0.494806201550388
"784",0.469710610932476
"785",0.335
"786",0.335
"787",0.418125
"788",0.3765625
"789",0.369442231075697
"790",0.377147887323944
"791",0.356
"792",0.363098591549296
"793",0.363098591549296
"794",0.366810933940775
"795",0.35724907063197
"796",0.355087440381558
"797",0.355087440381558
"798",0.364442748091603
"799",0.364442748091603
"800",0.36692
"801",0.335
"802",0.335
"803",0.471911764705882
"804",0.471911764705882
"805",0.480331125827815
"806",0.449467213114754
"807",0.457979452054795
"808",0.451111111111111
"809",0.439809782608696
"810",0.440363636363636
"811",0.444089887640449
"812",0.428045267489712
"813",0.446245353159851
"814",0.46009900990099
"815",0.46009900990099
"816",0.450917431192661
"817",0.335
"818",0.335
"819",0.335
"820",0.335
"821",0.335
"822",0.317652173913044
"823",0.317652173913044
"824",0.366666666666667
"825",0.366666666666667
"826",0.366666666666667
"827",0.366666666666667
"828",0.356923076923077
"829",0.356923076923077
"830",0.361868686868687
"831",0.396991525423729
"832",0.396991525423729
"833",0.335
"834",0.43
"835",0.303333333333333
"836",0.319770992366412
"837",0.319770992366412
"838",0.319770992366412
"839",0.319770992366412
"840",0.319770992366412
"841",0.319770992366412
"842",0.342074468085106
"843",0.37224
"844",0.400444444444445
"845",0.413898305084746
"846",0.37811394891945
"847",0.37811394891945
"848",0.364529307282416
"849",0.335
"850",0.146792452830189
"851",0.146792452830189
"852",0.146792452830189
"853",0.150277777777778
"854",0.150277777777778
"855",0.179833333333333
"856",0.208150289017341
"857",0.23
"858",0.254741379310345
"859",0.282076124567474
"860",0.305575221238938
"861",0.321497461928934
"862",0.322333333333333
"863",0.327970401691332
"864",0.322405303030303
"865",0.335
"866",0.335
"867",0.335
"868",0.408888888888889
"869",0.421203703703704
"870",0.38172972972973
"871",0.38003984063745
"872",0.408888888888889
"873",0.399037037037037
"874",0.389002320185615
"875",0.389002320185615
"876",0.392505543237251
"877",0.392505543237251
"878",0.393134328358209
"879",0.402857142857143
"880",0.405111821086262
"881",0.335
"882",0.335
"883",0.335
"884",0.4775
"885",0.4775
"886",0.4775
"887",0.448828828828829
"888",0.441176470588235
"889",0.46986013986014
"890",0.4925
"891",0.414248704663212
"892",0.414248704663212
"893",0.412583333333333
"894",0.429326241134752
"895",0.431887417218543
"896",0.457597765363129
"897",0.335
"898",0.399878048780488
"899",0.399878048780488
"900",0.399878048780488
"901",0.346804733727811
"902",0.346804733727811
"903",0.350229007633588
"904",0.350229007633588
"905",0.350229007633588
"906",0.350229007633588
"907",0.350229007633588
"908",0.362063953488372
"909",0.36258064516129
"910",0.36258064516129
"911",0.36258064516129
"912",0.36258064516129
"913",0.335
"914",0.335
"915",0.4015
"916",0.433114754098361
"917",0.408888888888889
"918",0.440891719745223
"919",0.405888324873097
"920",0.401212121212121
"921",0.374666666666667
"922",0.374666666666667
"923",0.374666666666667
"924",0.374666666666667
"925",0.374666666666667
"926",0.378029411764706
"927",0.368435754189944
"928",0.384259259259259
"929",0.335
"930",0.243275862068966
"931",0.243275862068966
"932",0.293805309734513
"933",0.335
"934",0.323125
"935",0.323125
"936",0.3084
"937",0.3084
"938",0.3084
"939",0.322452830188679
"940",0.322452830188679
"941",0.338778409090909
"942",0.35046511627907
"943",0.35046511627907
"944",0.35046511627907
"945",0.335
"946",0.507407407407408
"947",0.507407407407408
"948",0.491470588235294
"949",0.493333333333333
"950",0.50125
"951",0.49719512195122
"952",0.500592885375494
"953",0.454550561797753
"954",0.454550561797753
"955",0.462758620689655
"956",0.446056338028169
"957",0.413300165837479
"958",0.418989598811293
"959",0.42589928057554
"960",0.424864864864865
"961",0.335
"962",0.44
"963",0.485733333333333
"964",0.485733333333333
"965",0.485733333333333
"966",0.471204819277108
"967",0.435467625899281
"968",0.435467625899281
"969",0.418125
"970",0.425539906103286
"971",0.409440298507463
"972",0.409440298507463
"973",0.409440298507463
"974",0.409440298507463
"975",0.409440298507463
"976",0.403645161290323
"977",0.335
"978",0.371944444444444
"979",0.371944444444444
"980",0.371944444444444
"981",0.371944444444444
"982",0.4015
"983",0.413791469194313
"984",0.420371621621622
"985",0.429387096774194
"986",0.431169230769231
"987",0.446158357771261
"988",0.455139949109415
"989",0.442531914893617
"990",0.439865384615385
"991",0.414886363636364
"992",0.420651230101302
"993",0.335
"994",0.335
"995",0.335
"996",0.335
"997",0.335
"998",0.335
"999",0.335
"1000",0.3825
"1001",0.360162162162162
"1002",0.365227272727273
"1003",0.365227272727273
"1004",0.381142857142857
"1005",0.379333333333333
"1006",0.379333333333333
"1007",0.379333333333333
"1008",0.375111111111111
"1009",0.335
"1010",0.335
"1011",0.335
"1012",0.4575
"1013",0.470860215053763
"1014",0.4414
"1015",0.39675
"1016",0.374934725848564
"1017",0.378686131386861
"1018",0.378686131386861
"1019",0.381958997722096
"1020",0.35962962962963
"1021",0.3451269035533
"1022",0.3451269035533
"1023",0.354349157733538
"1024",0.354454787234043
"1025",0.335
"1026",0.335
"1027",0.335
"1028",0.389764705882353
"1029",0.335
"1030",0.335
"1031",0.335
"1032",0.335
"1033",0.335
"1034",0.338934911242604
"1035",0.293110236220472
"1036",0.293110236220472
"1037",0.293110236220472
"1038",0.302718446601942
"1039",0.314848484848485
"1040",0.314848484848485
"1041",0.335
"1042",0.335
"1043",0.335
"1044",0.290666666666667
"1045",0.290666666666667
"1046",0.290666666666667
"1047",0.290666666666667
"1048",0.290666666666667
"1049",0.290666666666667
"1050",0.290666666666667
"1051",0.32536231884058
"1052",0.357542372881356
"1053",0.357542372881356
"1054",0.270903614457831
"1055",0.270903614457831
"1056",0.289032258064516
"1057",0.335
"1058",0.50125
"1059",0.50125
"1060",0.50125
"1061",0.50125
"1062",0.586621621621622
"1063",0.594512195121951
"1064",0.573883495145631
"1065",0.548301886792453
"1066",0.573162790697674
"1067",0.573162790697674
"1068",0.512333333333333
"1069",0.512333333333333
"1070",0.5275
"1071",0.49938202247191
"1072",0.505721271393643
"1073",0.335
"1074",0.421739130434783
"1075",0.39734375
"1076",0.39734375
"1077",0.378284023668639
"1078",0.378284023668639
"1079",0.371034482758621
"1080",0.390197628458498
"1081",0.395454545454545
"1082",0.411
"1083",0.411
"1084",0.411
"1085",0.411
"1086",0.411
"1087",0.391809045226131
"1088",0.391809045226131
"1089",0.335
"1090",0.556666666666667
"1091",0.556666666666667
"1092",0.582
"1093",0.424123711340206
"1094",0.425096774193548
"1095",0.403983402489627
"1096",0.43070110701107
"1097",0.413829787234043
"1098",0.423541076487252
"1099",0.423541076487252
"1100",0.424697674418605
"1101",0.424697674418605
"1102",0.424697674418605
"1103",0.424697674418605
"1104",0.424697674418605
"1105",0.335
"1106",0.335
"1107",0.335
"1108",0.274545454545455
"1109",0.310963855421687
"1110",0.310963855421687
"1111",0.315247524752475
"1112",0.347870967741935
"1113",0.347870967741935
"1114",0.347870967741935
"1115",0.347870967741935
"1116",0.293236714975845
"1117",0.293236714975845
"1118",0.30392523364486
"1119",0.318093220338983
"1120",0.321145833333333
"1121",0.335
"1122",0.437307692307692
"1123",0.437307692307692
"1124",0.474567901234568
"1125",0.465257731958763
"1126",0.493805970149254
"1127",0.493805970149254
"1128",0.493805970149254
"1129",0.493805970149254
"1130",0.493805970149254
"1131",0.493805970149254
"1132",0.50125
"1133",0.478693467336683
"1134",0.4414
"1135",0.44875
"1136",0.44875
"1137",0.335
"1138",0.354
"1139",0.357415730337079
"1140",0.370752688172043
"1141",0.370752688172043
"1142",0.370752688172043
"1143",0.370752688172043
"1144",0.370752688172043
"1145",0.370752688172043
"1146",0.360381679389313
"1147",0.3464
"1148",0.3464
"1149",0.4017903930131
"1150",0.4017903930131
"1151",0.41599358974359
"1152",0.41080310880829
"1153",0.335
"1154",0.525
"1155",0.5428125
"1156",0.34264367816092
"1157",0.34264367816092
"1158",0.306901408450704
"1159",0.342
"1160",0.342
"1161",0.356626016260163
"1162",0.356626016260163
"1163",0.356626016260163
"1164",0.3765625
"1165",0.3765625
"1166",0.367491856677524
"1167",0.367491856677524
"1168",0.367491856677524
"1169",0.335
"1170",0.346271186440678
"1171",0.344366197183099
"1172",0.410872483221476
"1173",0.410872483221476
"1174",0.410872483221476
"1175",0.424864864864865
"1176",0.424864864864865
"1177",0.424864864864865
"1178",0.424864864864865
"1179",0.424864864864865
"1180",0.433636363636364
"1181",0.435205479452055
"1182",0.425681818181818
"1183",0.425681818181818
"1184",0.406789772727273
"1185",0.335
"1186",0.335
"1187",0.3084
"1188",0.399878048780488
"1189",0.399878048780488
"1190",0.399878048780488
"1191",0.32679012345679
"1192",0.32679012345679
"1193",0.32679012345679
"1194",0.32679012345679
"1195",0.316527777777778
"1196",0.315684647302905
"1197",0.328415841584158
"1198",0.328415841584158
"1199",0.328415841584158
"1200",0.301376404494382
"1201",0.335
"1202",0.335
"1203",0.535555555555556
"1204",0.484625
"1205",0.428882352941176
"1206",0.4148
"1207",0.414223826714801
"1208",0.414223826714801
"1209",0.414311926605505
"1210",0.414311926605505
"1211",0.414311926605505
"1212",0.419351032448378
"1213",0.425140664961637
"1214",0.426984126984127
"1215",0.417780082987552
"1216",0.417780082987552
"1217",0.335
"1218",0.335
"1219",0.463333333333333
"1220",0.4575
"1221",0.45175572519084
"1222",0.45175572519084
"1223",0.45175572519084
"1224",0.454782608695652
"1225",0.454782608695652
"1226",0.471204819277108
"1227",0.466614583333333
"1228",0.433114754098361
"1229",0.433114754098361
"1230",0.399498327759197
"1231",0.399498327759197
"1232",0.424555873925501
"1233",0.335
"1234",0.335
"1235",0.6675
"1236",0.44
"1237",0.460810810810811
"1238",0.460810810810811
"1239",0.418125
"1240",0.386153846153846
"1241",0.38831223628692
"1242",0.379646643109541
"1243",0.379646643109541
"1244",0.390602006688963
"1245",0.383841807909605
"1246",0.383841807909605
"1247",0.387994858611825
"1248",0.375530474040632
"1249",0.335
"1250",0.335
"1251",0.335
"1252",0.367704918032787
"1253",0.367704918032787
"1254",0.387303370786517
"1255",0.387303370786517
"1256",0.387303370786517
"1257",0.404755244755245
"1258",0.389508196721312
"1259",0.389508196721312
"1260",0.393849557522124
"1261",0.378057553956835
"1262",0.378057553956835
"1263",0.372942942942943
"1264",0.37586592178771
"1265",0.335
"1266",0.335
"1267",0.403793103448276
"1268",0.403793103448276
"1269",0.476060606060606
"1270",0.40189349112426
"1271",0.361388888888889
"1272",0.35777397260274
"1273",0.35777397260274
"1274",0.35777397260274
"1275",0.35777397260274
"1276",0.35777397260274
"1277",0.35777397260274
"1278",0.357466216216216
"1279",0.357466216216216
"1280",0.356314102564103
"1281",0.335
"1282",0.335
"1283",0.363913043478261
"1284",0.340588235294118
"1285",0.340588235294118
"1286",0.35
"1287",0.331906976744186
"1288",0.339463087248322
"1289",0.339463087248322
"1290",0.339463087248322
"1291",0.339463087248322
"1292",0.315800524934383
"1293",0.315800524934383
"1294",0.314754098360656
"1295",0.314754098360656
"1296",0.331049504950495
"1297",0.335
"1298",0.266206896551724
"1299",0.266206896551724
"1300",0.266206896551724
"1301",0.266206896551724
"1302",0.298727272727273
"1303",0.361959459459459
"1304",0.344827586206897
"1305",0.344827586206897
"1306",0.344827586206897
"1307",0.344827586206897
"1308",0.344827586206897
"1309",0.344827586206897
"1310",0.355874439461884
"1311",0.355874439461884
"1312",0.354416058394161
"1313",0.335
"1314",0.335
"1315",0.335
"1316",0.335
"1317",0.335
"1318",0.335
"1319",0.445833333333333
"1320",0.462340425531915
"1321",0.486136363636364
"1322",0.437835051546392
"1323",0.423498098859316
"1324",0.423498098859316
"1325",0.423498098859316
"1326",0.425793357933579
"1327",0.417333333333333
"1328",0.426607142857143
"1329",0.335
"1330",0.335
"1331",0.455909090909091
"1332",0.478783783783784
"1333",0.418125
"1334",0.418125
"1335",0.450167597765363
"1336",0.440600858369099
"1337",0.445441696113074
"1338",0.444757281553398
"1339",0.445220994475138
"1340",0.443173333333333
"1341",0.441958041958042
"1342",0.413478260869565
"1343",0.413478260869565
"1344",0.413478260869565
"1345",0.335
"1346",0.3825
"1347",0.3825
"1348",0.3825
"1349",0.3825
"1350",0.3825
