"","x"
"134",0.363558282208589
"135",0.363558282208589
"136",0.363558282208589
"137",0.363558282208589
"138",0.371605504587156
"139",0.349777777777778
"140",0.344366197183099
"141",0.347788461538461
"142",0.347090909090909
"143",0.350545454545455
"144",0.350545454545455
"145",0.335
"146",0.335
"147",0.335
"148",0.335
"149",0.250919540229885
"150",0.258
"151",0.233708609271523
"152",0.249460580912863
"153",0.249460580912863
"154",0.249460580912863
"155",0.249460580912863
"156",0.249460580912863
"157",0.249460580912863
"158",0.279065420560748
"159",0.279065420560748
"160",0.273224043715847
"161",0.335
"162",0.335
"163",0.320851063829787
"164",0.320851063829787
"165",0.323728813559322
"166",0.280872093023256
"167",0.286893617021277
"168",0.286893617021277
"169",0.286893617021277
"170",0.286893617021277
"171",0.286893617021277
"172",0.286893617021277
"173",0.286893617021277
"174",0.235351681957187
"175",0.224166666666667
"176",0.224166666666667
"177",0.335
"178",0.335
"179",0.4775
"180",0.4775
"181",0.4775
"182",0.4775
"183",0.340990990990991
"184",0.340990990990991
"185",0.340990990990991
"186",0.335
"187",0.335
"188",0.304425287356322
"189",0.297248908296943
"190",0.297248908296943
"191",0.28996015936255
"192",0.255728476821192
"193",0.335
"194",0.197413793103448
"195",0.187222222222222
"196",0.205694444444444
"197",0.205694444444444
"198",0.245555555555556
"199",0.276150442477876
"200",0.277173913043478
"201",0.277173913043478
"202",0.277173913043478
"203",0.283501683501684
"204",0.283501683501684
"205",0.283501683501684
"206",0.283501683501684
"207",0.269881305637982
"208",0.269881305637982
"209",0.335
"210",0.637272727272727
"211",0.448536585365854
"212",0.448536585365854
"213",0.448536585365854
"214",0.448536585365854
"215",0.487
"216",0.531477272727273
"217",0.531477272727273
"218",0.560241935483871
"219",0.560241935483871
"220",0.533735632183908
"221",0.496588785046729
"222",0.496588785046729
"223",0.496588785046729
"224",0.466984732824428
"225",0.335
"226",0.335
"227",0.335
"228",0.35578125
"229",0.360253164556962
"230",0.417518248175183
"231",0.4148
"232",0.425052083333333
"233",0.425052083333333
"234",0.42589928057554
"235",0.42589928057554
"236",0.42589928057554
"237",0.42589928057554
"238",0.414465408805031
"239",0.414465408805031
"240",0.423214285714286
"241",0.335
"242",0.335
"243",0.335
"244",0.605925925925926
"245",0.472792792792793
"246",0.450357142857143
"247",0.412325581395349
"248",0.412325581395349
"249",0.412325581395349
"250",0.412325581395349
"251",0.406691449814126
"252",0.406691449814126
"253",0.406691449814126
"254",0.401946308724832
"255",0.402857142857143
"256",0.414945355191257
"257",0.335
"258",0.335
"259",0.335
"260",0.380862068965517
"261",0.335
"262",0.315149253731343
"263",0.286
"264",0.275528455284553
"265",0.275528455284553
"266",0.275528455284553
"267",0.275528455284553
"268",0.27093023255814
"269",0.27093023255814
"270",0.252808988764045
"271",0.256666666666667
"272",0.256666666666667
"273",0.335
"274",0.335
"275",0.420806451612903
"276",0.406891891891892
"277",0.406891891891892
"278",0.350708661417323
"279",0.306441717791411
"280",0.306441717791411
"281",0.306441717791411
"282",0.306441717791411
"283",0.306441717791411
"284",0.306441717791411
"285",0.284236641221374
"286",0.284236641221374
"287",0.284236641221374
"288",0.284236641221374
"289",0.335
"290",0.3084
"291",0.3084
"292",0.3084
"293",0.3084
"294",0.3084
"295",0.3084
"296",0.3084
"297",0.3084
"298",0.262574257425743
"299",0.262574257425743
"300",0.262574257425743
"301",0.262574257425743
"302",0.262574257425743
"303",0.262574257425743
"304",0.262574257425743
"305",0.335
"306",0.245135135135135
"307",0.245135135135135
"308",0.245135135135135
"309",0.251875
"310",0.251875
"311",0.251875
"312",0.251875
"313",0.251875
"314",0.251875
"315",0.251875
"316",0.251875
"317",0.251875
"318",0.251875
"319",0.261111111111111
"320",0.261111111111111
"321",0.335
"322",0.1488
"323",0.1488
"324",0.1488
"325",0.1488
"326",0.1488
"327",0.17188679245283
"328",0.17188679245283
"329",0.17188679245283
"330",0.19822695035461
"331",0.19822695035461
"332",0.19822695035461
"333",0.19822695035461
"334",0.19822695035461
"335",0.177319587628866
"336",0.177319587628866
"337",0.335
"338",0.335
"339",0.3749
"340",0.3749
"341",0.390416666666667
"342",0.390416666666667
"343",0.390416666666667
"344",0.390416666666667
"345",0.390416666666667
"346",0.390416666666667
"347",0.4148
"348",0.4148
"349",0.367048192771084
"350",0.362142857142857
"351",0.362142857142857
"352",0.342885375494071
"353",0.335
"354",0.412325581395349
"355",0.267142857142857
"356",0.267142857142857
"357",0.267142857142857
"358",0.267142857142857
"359",0.267142857142857
"360",0.272264150943396
"361",0.272264150943396
"362",0.272264150943396
"363",0.31037037037037
"364",0.303664921465969
"365",0.303664921465969
"366",0.303664921465969
"367",0.303664921465969
"368",0.305384615384615
"369",0.335
"370",0.425681818181818
"371",0.425681818181818
"372",0.4015
"373",0.403205128205128
"374",0.403205128205128
"375",0.403205128205128
"376",0.418125
"377",0.418125
"378",0.418125
"379",0.408888888888889
"380",0.39762331838565
"381",0.386153846153846
"382",0.386153846153846
"383",0.386153846153846
"384",0.386153846153846
"385",0.335
"386",0.335
"387",0.386153846153846
"388",0.408888888888889
"389",0.342074468085106
"390",0.283120567375887
"391",0.283120567375887
"392",0.258688524590164
"393",0.283120567375887
"394",0.273588390501319
"395",0.273588390501319
"396",0.273588390501319
"397",0.273588390501319
"398",0.256101694915254
"399",0.256101694915254
"400",0.256101694915254
"401",0.335
"402",0.253333333333333
"403",0.253333333333333
"404",0.253333333333333
"405",0.253333333333333
"406",0.253333333333333
"407",0.177818181818182
"408",0.177818181818182
"409",0.177818181818182
"410",0.177818181818182
"411",0.177818181818182
"412",0.177818181818182
"413",0.177818181818182
"414",0.222075471698113
"415",0.222075471698113
"416",0.222075471698113
"417",0.335
"418",0.335
"419",0.556666666666667
"420",0.359181818181818
"421",0.38704347826087
"422",0.319389671361502
"423",0.318911290322581
"424",0.318911290322581
"425",0.318911290322581
"426",0.345075757575758
"427",0.345075757575758
"428",0.372173913043478
"429",0.386426666666667
"430",0.386426666666667
"431",0.382853598014888
"432",0.37768115942029
"433",0.335
"434",0.360576923076923
"435",0.345555555555556
"436",0.345555555555556
"437",0.345555555555556
"438",0.323728813559322
"439",0.323728813559322
"440",0.323728813559322
"441",0.323728813559322
"442",0.323728813559322
"443",0.323728813559322
"444",0.323728813559322
"445",0.386153846153846
"446",0.346875
"447",0.346875
"448",0.346875
"449",0.335
"450",0.202
"451",0.243149171270718
"452",0.259874476987448
"453",0.259874476987448
"454",0.270645161290323
"455",0.27859375
"456",0.27859375
"457",0.27859375
"458",0.2875
"459",0.265822147651007
"460",0.26357034795764
"461",0.26357034795764
"462",0.26357034795764
"463",0.26357034795764
"464",0.266342182890855
"465",0.335
"466",0.468
"467",0.493333333333333
"468",0.493333333333333
"469",0.307857142857143
"470",0.317652173913044
"471",0.319352941176471
"472",0.326053811659193
"473",0.326053811659193
"474",0.326053811659193
"475",0.326053811659193
"476",0.340236220472441
"477",0.335
"478",0.335
"479",0.351024096385542
"480",0.351024096385542
"481",0.335
"482",0.335
"483",0.335
"484",0.335
"485",0.335
"486",0.40056338028169
"487",0.40056338028169
"488",0.40056338028169
"489",0.40056338028169
"490",0.40056338028169
"491",0.417333333333333
"492",0.335
"493",0.328785046728972
"494",0.338036529680365
"495",0.31037037037037
"496",0.31037037037037
"497",0.335
"498",0.335
"499",0.445833333333333
"500",0.43
"501",0.340495867768595
"502",0.340495867768595
"503",0.340495867768595
"504",0.408034682080925
"505",0.380340909090909
"506",0.380340909090909
"507",0.380340909090909
"508",0.380340909090909
"509",0.380340909090909
"510",0.380340909090909
"511",0.342823529411765
"512",0.342823529411765
"513",0.335
"514",0.222075471698113
"515",0.222075471698113
"516",0.222075471698113
"517",0.222075471698113
"518",0.222075471698113
"519",0.222075471698113
"520",0.248796296296296
"521",0.248796296296296
"522",0.274545454545455
"523",0.274545454545455
"524",0.274545454545455
"525",0.255944055944056
"526",0.255944055944056
"527",0.259587628865979
"528",0.259587628865979
"529",0.335
"530",0.335
"531",0.18953125
"532",0.18953125
"533",0.185503875968992
"534",0.185503875968992
"535",0.185503875968992
"536",0.185503875968992
"537",0.185503875968992
"538",0.185503875968992
"539",0.185503875968992
"540",0.185503875968992
"541",0.185503875968992
"542",0.185503875968992
"543",0.185503875968992
"544",0.185503875968992
"545",0.335
"546",0.335
"547",0.62
"548",0.423666666666667
"549",0.351024096385542
"550",0.349029535864979
"551",0.345623003194888
"552",0.364061696658098
"553",0.354426966292135
"554",0.354426966292135
"555",0.354219653179191
"556",0.369647058823529
"557",0.358820895522388
"558",0.364535666218035
"559",0.364266503667482
"560",0.353013544018059
"561",0.335
"562",0.274545454545455
"563",0.274545454545455
"564",0.312068965517241
"565",0.309090909090909
"566",0.309090909090909
"567",0.251176470588235
"568",0.251176470588235
"569",0.251176470588235
"570",0.251176470588235
"571",0.251176470588235
"572",0.251176470588235
"573",0.243275862068966
"574",0.26328431372549
"575",0.26328431372549
"576",0.311891891891892
"577",0.335
"578",0.182771084337349
"579",0.182771084337349
"580",0.269320987654321
"581",0.269320987654321
"582",0.269320987654321
"583",0.262642487046632
"584",0.262642487046632
"585",0.262642487046632
"586",0.262642487046632
"587",0.262642487046632
"588",0.267984496124031
"589",0.239442815249267
"590",0.239442815249267
"591",0.239442815249267
"592",0.239442815249267
"593",0.335
"594",0.335
"595",0.335
"596",0.335
"597",0.335
"598",0.37
"599",0.37
"600",0.37
"601",0.37
"602",0.340990990990991
"603",0.294451219512195
"604",0.294451219512195
"605",0.294451219512195
"606",0.294451219512195
"607",0.294451219512195
"608",0.294451219512195
"609",0.335
"610",0.516363636363636
"611",0.516363636363636
"612",0.516363636363636
"613",0.516363636363636
"614",0.516363636363636
"615",0.408888888888889
"616",0.408888888888889
"617",0.403205128205128
"618",0.396149425287356
"619",0.396149425287356
"620",0.401151832460733
"621",0.337649402390438
"622",0.347179487179487
"623",0.347179487179487
"624",0.347179487179487
"625",0.335
"626",0.181538461538462
"627",0.181538461538462
"628",0.335
"629",0.335
"630",0.335
"631",0.354
"632",0.351708542713568
"633",0.35046511627907
"634",0.35046511627907
"635",0.35046511627907
"636",0.358656126482214
"637",0.358656126482214
"638",0.358656126482214
"639",0.346585365853659
"640",0.346585365853659
"641",0.335
"642",0.335
"643",0.335
"644",0.330074074074074
"645",0.330074074074074
"646",0.330074074074074
"647",0.330074074074074
"648",0.330074074074074
"649",0.330074074074074
"650",0.330074074074074
"651",0.330074074074074
"652",0.330074074074074
"653",0.330074074074074
"654",0.330074074074074
"655",0.330074074074074
"656",0.330074074074074
"657",0.335
"658",0.145
"659",0.145
"660",0.145
"661",0.194678899082569
"662",0.194678899082569
"663",0.194678899082569
"664",0.194678899082569
"665",0.194678899082569
"666",0.221904761904762
"667",0.221904761904762
"668",0.221904761904762
"669",0.221904761904762
"670",0.221904761904762
"671",0.239054726368159
"672",0.250363636363636
"673",0.335
"674",0.3616
"675",0.296528925619835
"676",0.296528925619835
"677",0.296528925619835
"678",0.335
"679",0.327176470588235
"680",0.327176470588235
"681",0.327176470588235
"682",0.327176470588235
"683",0.327176470588235
"684",0.327176470588235
"685",0.327176470588235
"686",0.341456310679612
"687",0.341456310679612
"688",0.34
"689",0.335
"690",0.292553191489362
"691",0.247676767676768
"692",0.247676767676768
"693",0.261111111111111
"694",0.261111111111111
"695",0.261111111111111
"696",0.261111111111111
"697",0.261654411764706
"698",0.267333333333333
"699",0.267333333333333
"700",0.267333333333333
"701",0.267333333333333
"702",0.267333333333333
"703",0.267333333333333
"704",0.267333333333333
"705",0.335
"706",0.335
"707",0.25390243902439
"708",0.2934375
"709",0.2934375
"710",0.2934375
"711",0.2934375
"712",0.2934375
"713",0.314848484848485
"714",0.260320855614973
"715",0.276150442477876
"716",0.28295652173913
"717",0.278
"718",0.278
"719",0.278
"720",0.278
"721",0.335
"722",0.335
"723",0.335
"724",0.242405063291139
"725",0.242405063291139
"726",0.242405063291139
"727",0.242405063291139
"728",0.242405063291139
"729",0.242405063291139
"730",0.233153153153153
"731",0.233153153153153
"732",0.233153153153153
"733",0.233153153153153
"734",0.262993630573248
"735",0.231555555555556
"736",0.231555555555556
"737",0.335
"738",0.335
"739",0.24
"740",0.316
"741",0.346875
"742",0.346875
"743",0.403205128205128
"744",0.403205128205128
"745",0.410568181818182
"746",0.438189655172414
"747",0.438189655172414
"748",0.444016393442623
"749",0.435205479452055
"750",0.435205479452055
"751",0.435205479452055
"752",0.435205479452055
"753",0.335
"754",0.381395348837209
"755",0.381395348837209
"756",0.381395348837209
"757",0.381395348837209
"758",0.370752688172043
"759",0.370752688172043
"760",0.408888888888889
"761",0.408888888888889
"762",0.39259842519685
"763",0.39259842519685
"764",0.38937106918239
"765",0.38937106918239
"766",0.409763313609467
"767",0.409763313609467
"768",0.385695067264574
"769",0.335
"770",0.24
"771",0.24
"772",0.24
"773",0.24
"774",0.301414141414141
"775",0.301414141414141
"776",0.301414141414141
"777",0.301985815602837
"778",0.355567010309278
"779",0.355567010309278
"780",0.356626016260163
"781",0.356626016260163
"782",0.354
"783",0.338982035928144
"784",0.338982035928144
"785",0.335
"786",0.258
"787",0.258
"788",0.258
"789",0.258
"790",0.258
"791",0.258
"792",0.258
"793",0.283846153846154
"794",0.283846153846154
"795",0.283846153846154
"796",0.283846153846154
"797",0.296337209302326
"798",0.296337209302326
"799",0.296701570680628
"800",0.296701570680628
"801",0.335
"802",0.24
"803",0.24
"804",0.236885245901639
"805",0.236885245901639
"806",0.236885245901639
"807",0.236885245901639
"808",0.236885245901639
"809",0.236885245901639
"810",0.236885245901639
"811",0.236885245901639
"812",0.236885245901639
"813",0.236885245901639
"814",0.236885245901639
"815",0.259826086956522
"816",0.259826086956522
"817",0.335
"818",0.335
"819",0.335
"820",0.393333333333333
"821",0.31125
"822",0.31125
"823",0.314088050314465
"824",0.314088050314465
"825",0.313145539906103
"826",0.326211453744493
"827",0.337547892720307
"828",0.337547892720307
"829",0.364462025316456
"830",0.364462025316456
"831",0.364462025316456
"832",0.36783950617284
"833",0.335
"834",0.335
"835",0.335
"836",0.335
"837",0.327849462365591
"838",0.304575163398693
"839",0.249090909090909
"840",0.276666666666667
"841",0.245360501567398
"842",0.245360501567398
"843",0.245360501567398
"844",0.245360501567398
"845",0.245360501567398
"846",0.245360501567398
"847",0.268148148148148
"848",0.268148148148148
"849",0.335
"850",0.335
"851",0.279583333333333
"852",0.309423076923077
"853",0.309423076923077
"854",0.247169811320755
"855",0.247169811320755
"856",0.247169811320755
"857",0.247169811320755
"858",0.247169811320755
"859",0.247169811320755
"860",0.247169811320755
"861",0.247169811320755
"862",0.247169811320755
"863",0.247169811320755
"864",0.247169811320755
"865",0.335
"866",0.27265625
"867",0.299054054054054
"868",0.299054054054054
"869",0.299054054054054
"870",0.299054054054054
"871",0.299054054054054
"872",0.299054054054054
"873",0.299054054054054
"874",0.299054054054054
"875",0.355567010309278
"876",0.355567010309278
"877",0.39135593220339
"878",0.39135593220339
"879",0.39135593220339
"880",0.39135593220339
"881",0.335
"882",0.206666666666667
"883",0.202
"884",0.202
"885",0.213649635036496
"886",0.24
"887",0.24
"888",0.24
"889",0.24
"890",0.24
"891",0.24
"892",0.242821782178218
"893",0.242821782178218
"894",0.242821782178218
"895",0.242821782178218
"896",0.242821782178218
"897",0.335
"898",0.335
"899",0.370752688172043
"900",0.367351351351351
"901",0.367351351351351
"902",0.366127659574468
"903",0.366127659574468
"904",0.389820788530466
"905",0.418367346938776
"906",0.408888888888889
"907",0.409908045977012
"908",0.409908045977012
"909",0.409908045977012
"910",0.403884462151394
"911",0.383604651162791
"912",0.385531914893617
"913",0.335
"914",0.222075471698113
"915",0.222075471698113
"916",0.222075471698113
"917",0.222075471698113
"918",0.222075471698113
"919",0.222075471698113
"920",0.222075471698113
"921",0.222075471698113
"922",0.298055555555556
"923",0.27648
"924",0.296449275362319
"925",0.277530864197531
"926",0.277530864197531
"927",0.277530864197531
"928",0.277530864197531
"929",0.335
"930",0.335
"931",0.408888888888889
"932",0.408888888888889
"933",0.408888888888889
"934",0.408888888888889
"935",0.281081081081081
"936",0.281081081081081
"937",0.319291338582677
"938",0.272541436464088
"939",0.272541436464088
"940",0.27864406779661
"941",0.27864406779661
"942",0.27864406779661
"943",0.298561643835617
"944",0.302420749279539
"945",0.335
"946",0.335
"947",0.247169811320755
"948",0.247169811320755
"949",0.247169811320755
"950",0.247169811320755
"951",0.247169811320755
"952",0.247169811320755
"953",0.247169811320755
"954",0.29469696969697
"955",0.29469696969697
"956",0.29469696969697
"957",0.29469696969697
"958",0.29469696969697
"959",0.29469696969697
"960",0.29469696969697
"961",0.335
"962",0.335
"963",0.335
"964",0.37
"965",0.328899082568807
"966",0.328899082568807
"967",0.328899082568807
"968",0.301510791366906
"969",0.301510791366906
"970",0.301510791366906
"971",0.301510791366906
"972",0.277025641025641
"973",0.282903225806452
"974",0.313076923076923
"975",0.304495412844037
"976",0.304495412844037
"977",0.335
"978",0.335
"979",0.243725490196078
"980",0.268053691275168
"981",0.2932
"982",0.2932
"983",0.2932
"984",0.2932
"985",0.2932
"986",0.2932
"987",0.2932
"988",0.2932
"989",0.2932
"990",0.2932
"991",0.2932
"992",0.2932
"993",0.335
"994",0.4148
"995",0.4148
"996",0.399354838709677
"997",0.399354838709677
"998",0.399354838709677
"999",0.408888888888889
"1000",0.408888888888889
"1001",0.408888888888889
"1002",0.408888888888889
"1003",0.382125984251969
"1004",0.382125984251969
"1005",0.382125984251969
"1006",0.418675496688742
"1007",0.426968085106383
"1008",0.426968085106383
"1009",0.335
"1010",0.50125
"1011",0.30406976744186
"1012",0.30406976744186
"1013",0.30406976744186
"1014",0.30406976744186
"1015",0.30406976744186
"1016",0.30406976744186
"1017",0.30406976744186
"1018",0.26
"1019",0.26
"1020",0.26
"1021",0.26
"1022",0.243149171270718
"1023",0.243149171270718
"1024",0.243149171270718
"1025",0.335
"1026",0.503466666666667
"1027",0.513125
"1028",0.513125
"1029",0.513125
"1030",0.404043715846994
"1031",0.408326996197719
"1032",0.367579250720461
"1033",0.354965357967667
"1034",0.354965357967667
"1035",0.354965357967667
"1036",0.356782273603083
"1037",0.356306913996627
"1038",0.356306913996627
"1039",0.356306913996627
"1040",0.354528593508501
"1041",0.335
"1042",0.379333333333333
"1043",0.485161290322581
"1044",0.485161290322581
"1045",0.44771186440678
"1046",0.443255813953488
"1047",0.365227272727273
"1048",0.364776119402985
"1049",0.36825
"1050",0.364776119402985
"1051",0.364776119402985
"1052",0.364776119402985
"1053",0.340181818181818
"1054",0.340181818181818
"1055",0.335
"1056",0.335
"1057",0.335
"1058",0.335
"1059",0.419636363636364
"1060",0.39734375
"1061",0.294521739130435
"1062",0.294521739130435
"1063",0.294521739130435
"1064",0.294521739130435
"1065",0.294521739130435
"1066",0.294521739130435
"1067",0.264255319148936
"1068",0.264255319148936
"1069",0.275811518324607
"1070",0.275811518324607
"1071",0.275811518324607
"1072",0.275811518324607
"1073",0.335
"1074",0.335
"1075",0.335
"1076",0.316527777777778
"1077",0.316527777777778
"1078",0.3
"1079",0.3
"1080",0.3
"1081",0.3
"1082",0.3
"1083",0.283316062176166
"1084",0.270485074626866
"1085",0.286341463414634
"1086",0.293300330033003
"1087",0.293300330033003
"1088",0.315089820359281
"1089",0.335
"1090",0.335
"1091",0.24
"1092",0.24
"1093",0.24
"1094",0.24
"1095",0.24
"1096",0.24
"1097",0.24
"1098",0.24
"1099",0.282374100719425
"1100",0.282374100719425
"1101",0.300897435897436
"1102",0.318780487804878
"1103",0.321203319502075
"1104",0.327114624505929
"1105",0.335
"1106",0.62
"1107",0.309090909090909
"1108",0.309090909090909
"1109",0.309090909090909
"1110",0.313076923076923
"1111",0.313076923076923
"1112",0.313076923076923
"1113",0.280342465753425
"1114",0.27515
"1115",0.272165354330709
"1116",0.272165354330709
"1117",0.290035587188612
"1118",0.290035587188612
"1119",0.290035587188612
"1120",0.290035587188612
"1121",0.335
"1122",0.335
"1123",0.398333333333333
"1124",0.398333333333333
"1125",0.398333333333333
"1126",0.398333333333333
"1127",0.451546391752577
"1128",0.40416
"1129",0.390774193548387
"1130",0.379333333333333
"1131",0.408326996197719
"1132",0.408326996197719
"1133",0.408326996197719
"1134",0.408326996197719
"1135",0.408326996197719
"1136",0.397560975609756
"1137",0.335
"1138",0.335
"1139",0.335
"1140",0.335
"1141",0.350833333333333
"1142",0.311079136690648
"1143",0.291495327102804
"1144",0.291942446043165
"1145",0.290418994413408
"1146",0.290418994413408
"1147",0.290418994413408
"1148",0.289015957446808
"1149",0.289015957446808
"1150",0.285373134328358
"1151",0.285373134328358
"1152",0.285373134328358
"1153",0.335
"1154",0.335
"1155",0.335
"1156",0.335
"1157",0.43
"1158",0.43
"1159",0.43
"1160",0.423666666666667
"1161",0.423666666666667
"1162",0.431979166666667
"1163",0.47672131147541
"1164",0.47672131147541
"1165",0.426724137931035
"1166",0.426724137931035
"1167",0.390660792951542
"1168",0.391538461538462
"1169",0.335
"1170",0.335
"1171",0.335
"1172",0.335
"1173",0.311529411764706
"1174",0.327849462365591
"1175",0.327849462365591
"1176",0.338888888888889
"1177",0.353136363636364
"1178",0.340362903225806
"1179",0.339618055555556
"1180",0.339618055555556
"1181",0.339618055555556
"1182",0.339618055555556
"1183",0.342388888888889
"1184",0.342388888888889
"1185",0.335
"1186",0.6675
"1187",0.6675
"1188",0.6675
"1189",0.468
"1190",0.345230769230769
"1191",0.345230769230769
"1192",0.361299435028249
"1193",0.337782426778243
"1194",0.341214953271028
"1195",0.341214953271028
"1196",0.341214953271028
"1197",0.341214953271028
"1198",0.350739644970414
"1199",0.346666666666667
"1200",0.346666666666667
"1201",0.335
"1202",0.397066666666667
"1203",0.397066666666667
"1204",0.397066666666667
"1205",0.397066666666667
"1206",0.397066666666667
"1207",0.397066666666667
"1208",0.414166666666667
"1209",0.414166666666667
"1210",0.363913043478261
"1211",0.364230769230769
"1212",0.364230769230769
"1213",0.364230769230769
"1214",0.364230769230769
"1215",0.364230769230769
"1216",0.375209302325581
"1217",0.335
"1218",0.37
"1219",0.37
"1220",0.37
"1221",0.37
"1222",0.402247191011236
"1223",0.381180555555556
"1224",0.381180555555556
"1225",0.37530303030303
"1226",0.37530303030303
"1227",0.37530303030303
"1228",0.37530303030303
"1229",0.385666666666667
"1230",0.385666666666667
"1231",0.365227272727273
"1232",0.365227272727273
"1233",0.335
"1234",0.386153846153846
"1235",0.386153846153846
"1236",0.386153846153846
"1237",0.386153846153846
"1238",0.31037037037037
"1239",0.31037037037037
"1240",0.31037037037037
"1241",0.31037037037037
"1242",0.31037037037037
"1243",0.25
"1244",0.25
"1245",0.25
"1246",0.265406976744186
"1247",0.265406976744186
"1248",0.265406976744186
"1249",0.335
"1250",0.335
"1251",0.348571428571429
"1252",0.348571428571429
"1253",0.381830985915493
"1254",0.381830985915493
"1255",0.445833333333333
"1256",0.392469135802469
"1257",0.392469135802469
"1258",0.392469135802469
"1259",0.316527777777778
"1260",0.316527777777778
"1261",0.316527777777778
"1262",0.305444444444444
"1263",0.305444444444444
"1264",0.305444444444444
"1265",0.335
"1266",0.170705882352941
"1267",0.170705882352941
"1268",0.219011627906977
"1269",0.219011627906977
"1270",0.219011627906977
"1271",0.219011627906977
"1272",0.219011627906977
"1273",0.243275862068966
"1274",0.262958333333333
"1275",0.263237410071943
"1276",0.286703910614525
"1277",0.29549504950495
"1278",0.29549504950495
"1279",0.313744292237443
"1280",0.313744292237443
"1281",0.335
"1282",0.319886363636364
"1283",0.319886363636364
"1284",0.319886363636364
"1285",0.307291666666667
"1286",0.307291666666667
"1287",0.307291666666667
"1288",0.307291666666667
"1289",0.327176470588235
"1290",0.311343873517787
"1291",0.304307692307692
"1292",0.304307692307692
"1293",0.291134564643799
"1294",0.291134564643799
"1295",0.287010309278351
"1296",0.287010309278351
"1297",0.335
"1298",0.335
"1299",0.386153846153846
"1300",0.335
"1301",0.339925925925926
"1302",0.339925925925926
"1303",0.339925925925926
"1304",0.339925925925926
"1305",0.306086956521739
"1306",0.346981981981982
"1307",0.32054347826087
"1308",0.296123076923077
"1309",0.291630434782609
"1310",0.291630434782609
"1311",0.305130023640662
"1312",0.305130023640662
"1313",0.335
"1314",0.321428571428571
"1315",0.297535211267606
"1316",0.27304347826087
"1317",0.251220472440945
"1318",0.262123287671233
"1319",0.262123287671233
"1320",0.262123287671233
"1321",0.262123287671233
"1322",0.262123287671233
"1323",0.262123287671233
"1324",0.258348909657321
"1325",0.258905472636816
"1326",0.258905472636816
"1327",0.258905472636816
"1328",0.258905472636816
"1329",0.335
"1330",0.202
"1331",0.202
"1332",0.202
"1333",0.202
"1334",0.1754
"1335",0.1754
"1336",0.1754
"1337",0.1754
"1338",0.1754
"1339",0.1754
"1340",0.1754
"1341",0.1754
"1342",0.1754
"1343",0.19327868852459
"1344",0.208150289017341
"1345",0.335
"1346",0.335
"1347",0.187222222222222
"1348",0.284811320754717
"1349",0.291818181818182
"1350",0.306086956521739
"1351",0.313548387096774
"1352",0.339403973509934
"1353",0.363257790368272
"1354",0.363257790368272
"1355",0.363257790368272
"1356",0.360576923076923
"1357",0.361206896551724
"1358",0.361206896551724
"1359",0.361206896551724
"1360",0.361206896551724
"1361",0.335
